frame,loss_rate,iou,dice,valid
89,0.9264180114020679,0.9862211588173763,0.003894363866760293,True
90,1.1891238670694864,0.9837339685747972,0.0038894129253554846,True
91,1.0356996108573224,0.9851189760123187,0.0038921714187599107,True
92,1.001776370645173,0.9854451848822383,0.0038928205628966073,True
93,1.3000677244582042,0.9823068497767293,0.003886566527324973,True
94,1.019890277207144,0.9854190226414187,0.0038927685088287096,True
95,0.9804158607350096,0.9855848484483858,0.0038930984232545007,True
96,6.444210958540149,0.9332698841047635,0.0037862089804857526,False
97,7.6408267797388225,0.9220768256648375,0.003762583787852559,False
98,7.833500380384248,0.9202093028863543,0.0037586151962323237,False
99,9.229839197195018,0.9063975177775899,0.0037290229729838803,False
100,7.070999843000858,0.9272519129963246,0.003773540954588459,False
101,7.199265824619026,0.9258050137933527,0.0037704833783534994,False
102,7.441939107015616,0.923617387950878,0.0037658517697375664,False
103,9.292912206084917,0.9056155377284516,0.003727334723059045,False
104,9.292516677946438,0.9056410256410257,0.003727389771839845,False
105,9.211003408349248,0.9064438276819115,0.0037291229099639246,False
106,8.837602706621556,0.9102271767587197,0.0037372710258337387,False
107,9.974498737022758,0.8989295584277663,0.003712843311088822,False
108,11.990129191464654,0.8789504204117136,0.00366892532802026,False
109,12.0124370886566,0.8787062320276442,0.003668382776956229,False
110,11.057122827374478,0.8881941846009004,0.003689360424708126,False
111,9.901900303613118,0.8997185548455675,0.0037145587163091493,False
112,13.05426769480323,0.8685636200933562,0.003645722101057691,False
113,14.963004226358429,0.8492900510389202,0.0036019760317094534,False
114,14.14316335056977,0.8573121478149411,0.003620294441899784,False
115,14.447554311608691,0.854354717711686,0.003613559612615396,False
116,15.664009899188411,0.8422870020354755,0.0035858541897571894,False
117,16.625012132388626,0.8327193854058115,0.003563629264012626,False
118,16.353734565655095,0.8355100557305549,0.0035701357366507854,False
119,16.53585335969818,0.833700894263626,0.0035659199184008557,False
120,15.70558695810388,0.8419841039061743,0.0035851541168990123,False
121,16.55608253174998,0.8334888229236082,0.0035654251920623267,False
122,15.533968808363047,0.8436269819159631,0.0035889484564981255,False
123,17.103905405897564,0.828066260823167,0.0035527362869577,False
124,17.36100149349782,0.825497901656842,0.003546699966322531,False
125,17.147087738036,0.8276250863814362,0.0035517006176259873,False
126,17.403553083751262,0.8250327495026928,0.0035456049190909157,False
127,17.52835182981617,0.8239861217260497,0.0035431389372174217,False
128,18.918557753049225,0.8102730329849097,0.003510565807395158,False
129,19.519723889847604,0.8043824168883382,0.003496421624394172,False
130,16.819731398692177,0.8312681862269641,0.0035602379428893967,False
131,19.347398577290054,0.8061052401693743,0.003500567907078995,False
132,18.997351862199654,0.8096035937594852,0.003508963029149183,False
133,19.088270652952676,0.8087048342658786,0.003506809344281126,False
134,19.006518809861976,0.809522076220289,0.003508767778026263,False
135,19.032074074973,0.8092667839165504,0.0035081561870885184,False
136,19.38586890429284,0.8057395680130301,0.003499688512992704,False
137,19.457134525660962,0.8050374040610123,0.0034979989008399894,False
138,19.242347000704,0.8071846262101764,0.0035031616148093916,False
139,17.80994794257909,0.8214320364800621,0.0035371093066624473,False
140,19.156785883323828,0.8080398840354687,0.0035052145552121675,False
141,19.237875288683604,0.8072287692868424,0.003503267622350144,False
142,19.66291451171281,0.8029506920625654,0.0034929698934587834,False
143,20.093105795410345,0.7986806297988143,0.0034826426095689368,False
144,19.560613437195716,0.8038850776042427,0.0034952232152124104,False
145,19.708695334744835,0.8024443633710324,0.003491747878181735,False
146,19.191218526766697,0.8075669496266388,0.003504079574896251,False
147,20.257360109183075,0.796999074389828,0.0034785622438852732,False
148,20.066979236436705,0.7988924050632912,0.0034831559503914152,False
149,20.28439830384559,0.796719155310365,0.003477882266819453,False
150,20.214982998793463,0.7974128480596361,0.003479566991470899,False
151,19.0893809837024,0.8085448238086543,0.003506425688978521,False
152,20.59120983562612,0.7936623920694652,0.0034704429900393173,False
153,20.63842234843868,0.7929875412551303,0.003468797180340375,False
154,20.366938924783614,0.7959036966639862,0.003475900153340711,False
155,20.29144564355832,0.7966289669965387,0.0034776631369968637,False
156,20.151873430681846,0.7980240957984627,0.003481050410109707,False
157,20.38356431778255,0.7957372091888992,0.0034754952554110893,False
158,19.875071675186355,0.800751054646541,0.0034876561157050467,False
159,19.928018056487527,0.8002219079204058,0.003486375890986411,False
160,18.241959064327485,0.8170727252803448,0.0035267787813070793,False
161,19.960727396909416,0.800012190661953,0.0034858682899525325,False
162,19.999023544776577,0.7996291235604138,0.003484940806410964,False
163,19.86855101269373,0.8009335998439937,0.0034880975934833643,False
164,20.03906011595972,0.7992289297740471,0.0034839714338594286,False
165,20.170548120676823,0.7981874069917787,0.003481446574383354,False
166,20.17381115125476,0.7978820744933937,0.0034807058328566657,False
167,19.832289721337286,0.8012956591757558,0.0034889729538061286,False
168,20.327171361502348,0.7963485720570443,0.003476981723116398,False
169,20.471266896433722,0.7946948695089335,0.003472958575420914,False
170,20.962316997101308,0.7897875876903522,0.0034609763164504827,False
171,20.93375888085892,0.790073071189423,0.0034616751899536574,False
172,20.796146416607574,0.7914482927127238,0.0034650386590304666,False
173,20.796146416607574,0.7914482927127238,0.0034650386590304666,False
174,20.80398199784757,0.7913698077698615,0.0034648468422338167,False
175,20.06553608764229,0.7991687549660779,0.0034838256376602318,False
176,21.3375913078589,0.7863065971967418,0.0034524367630545767,False
177,21.436964504283964,0.7853515887873338,0.0034500881187207433,False
178,21.311234607192695,0.786598795947335,0.0034531548633918527,False
179,20.2745989827856,0.7966793319568484,0.0034777855110492448,False
180,21.279563445938507,0.7869251467710372,0.003453956617383673,False
181,21.41834424524261,0.785537776472891,0.003450546205725108,False
182,21.24964783988045,0.7871949651651137,0.0034546192656643646,False
183,21.1597537542683,0.7881034524945558,0.003456848953763612,False
184,21.337462664642803,0.7861153587375375,0.0034519666529954584,False
185,21.065514582593902,0.7888331702544031,0.0034586382500078764,False
186,20.987820552053368,0.7896095317316632,0.0034605403163883515,False
187,21.019950766065325,0.7892205455813782,0.003459587516290246,False
188,20.840681951793062,0.7910118960199736,0.003463971894620907,False
189,21.285446090040125,0.7866050298578838,0.0034531701811353287,False
190,21.141387545159514,0.7880360289798316,0.003456683554985812,False
191,21.218132392917493,0.7872691898241622,0.003454801519268541,False
192,22.33410508005341,0.7765352864806604,0.0034282870041989094,False
193,22.88896785814942,0.7710252891589884,0.0034145515633749626,False
194,22.758375435326432,0.7723120685638617,0.003417766918594651,False
195,22.591907486126594,0.7739955903968643,0.0034219665950880004,False
196,22.737915731921102,0.7725166699352815,0.0034182777385238544,False
197,22.753925417075564,0.7723565269652034,0.0034178779261078143,False
198,22.734688370153208,0.7725488753158192,0.0034183581336466834,False
199,22.73942694534393,0.7725015023485694,0.0034182398742736327,False
200,22.38657566532456,0.77581044933618,0.0034264849833524702,False
201,22.499508985564177,0.7746625766871166,0.003423628240662601,False
202,22.652537482041772,0.7731328628413624,0.0034198154501649484,False
203,22.416735209988094,0.7753947707446351,0.003425450899088039,False
204,22.354992815650828,0.7760116848526506,0.0034269854233599977,False
205,22.266316099862394,0.7768977627151944,0.003429187606545586,False
206,21.683504166359413,0.7826743800434799,0.003443490666212744,False
207,21.692699052511273,0.7826498151491703,0.003443430039132466,False
208,21.93305809495724,0.7804392688679245,0.003437967479080882,False
209,21.79217811198349,0.7818476618638759,0.0034414493762099287,False
210,21.697161969406327,0.7828069873504861,0.003443817917165901,False
211,21.76549450819773,0.7821237980473649,0.003442131408116502,False
212,21.977738146485457,0.7800019673421208,0.00343688524012849,False
213,22.12440520834614,0.7785357818914866,0.003433252823698264,False
214,22.13228691277232,0.7784568842540214,0.0034330571881075462,False
215,22.12696343128452,0.7785101202626595,0.00343318919469995,False
216,22.060379401126887,0.7792524077194622,0.003435028983768683,False
217,22.017005254155954,0.7796380814132293,0.0034359842855332433,False
218,21.983851512689856,0.7799694829325917,0.003436804826112234,False
219,21.988652447354497,0.7799214972130281,0.003436686033776413,False
220,21.999409114410224,0.7798619059926891,0.0034365385022152584,False
221,22.00916278726077,0.7797643234457537,0.0034362968931864984,False
222,22.14899854647582,0.7783661957954111,0.0034328322944019917,False
223,22.11765865195112,0.7786795403884285,0.003433609244482965,False
224,21.661086884010526,0.7830312160426751,0.0034443711624555775,False
225,21.392739763263894,0.785713403564239,0.0034509782224126173,False
226,21.570758211904174,0.783934236024538,0.0034465977992882628,False
227,21.574585294153977,0.7838958986641645,0.003446503314112512,False
228,21.800543746910527,0.7816468204950837,0.0034409531830203567,False
229,21.610033362164835,0.7835511202233036,0.0034456534003769576,False
230,21.610033362164835,0.7835511202233036,0.0034456534003769576,False
231,21.644363717240612,0.7832079736188817,0.0034448071829558803,False
232,21.8827629676319,0.780824963866138,0.0034389215604663575,False
233,21.88110245952293,0.7808319023558625,0.0034389387202023777,False
234,21.95296852204446,0.7801230875701327,0.0034371850431322453,False
235,21.889563271814776,0.7807569223925963,0.0034387532784724054,False
236,21.87414974399565,0.7809108215689669,0.0034391338876855015,False
237,21.966990171230762,0.7799829463303716,0.0034368381546372975,False
238,21.966990171230762,0.7799829463303716,0.0034368381546372975,False
239,21.940876101927522,0.7802439536809324,0.003437484176465688,False
240,21.858416931583438,0.7809038765822784,0.0034391167134038554,False
241,21.84538097948477,0.7810339924076616,0.0034394384550270945,False
242,21.90492687634555,0.7804389489953633,0.0034379666876508024,False
243,21.77992325782894,0.7814656345064674,0.003440505453882233,False
244,21.838867018247544,0.780847669342172,0.0034389777133960104,False
245,21.838867018247544,0.780847669342172,0.0034389777133960104,False
246,21.853410919896003,0.7807022968744202,0.0034386181678717274,False
247,21.698381844969113,0.7822510822510822,0.0034424457176603944,False
248,21.908805109290295,0.7802456005837033,0.0034374882521293272,False
249,21.628347509564314,0.783047576634751,0.00344441152392356,False
250,21.628347509564314,0.783047576634751,0.00344441152392356,False
251,21.014716985802874,0.7891788276032649,0.0034594853058072953,False
252,20.983724329278868,0.7894684734855516,0.003460194849873171,False
253,21.27024247605595,0.7866153331930329,0.003453195497889984,False
254,21.302090432584478,0.7862483906110725,0.0034522936879449392,False
255,21.84934394920257,0.7812255928988507,0.0034399121462071838,False
256,21.971670263699735,0.7800027278025071,0.0034368871225863413,False
257,21.971670263699735,0.7800027278025071,0.0034368871225863413,False
258,22.03293089970593,0.7793902408771799,0.00343537043977345,False
259,22.049666327619143,0.7792810109001624,0.003435099847177359,False
260,21.831370795448898,0.781463039078119,0.00344049903965127,False
261,22.12745353644456,0.7784935026250139,0.003433147989647026,False
262,22.159161471399123,0.7781764457577037,0.0034323616687030895,False
263,22.159161471399123,0.7781764457577037,0.0034323616687030895,False
264,22.158618206201183,0.778181908462331,0.0034323752189276704,False
265,22.198334783148997,0.7777846796034487,0.0034313896766454957,False
266,22.131768975503054,0.778450107476113,0.0034330403835128908,False
267,22.149727835359034,0.7782705926202013,0.0034325951881035367,False
268,22.117009643105675,0.778636386224718,0.0034335022583136046,False
269,22.09775081127454,0.7788288232296238,0.0034339793008150467,False
270,22.024623803009575,0.7795501734405889,0.0034357665766490343,False
271,21.4980993332087,0.7846180676665504,0.0034482824694423847,False
272,20.610953306423482,0.7934851635557658,0.0034700108893890467,False
273,20.567420070273368,0.7939202231659174,0.0034710714553089547,False
274,20.452619510492998,0.7950675717755497,0.0034738659370851595,False
275,20.548952181605245,0.794104827964086,0.003471521319950047,False
276,20.749803765215983,0.79209733256955,0.003466624265143591,False
277,20.85576827201117,0.7910380825433209,0.0034640359217999305,False
278,20.458709878466813,0.7949867942392983,0.0034736693122557187,False
279,20.575182627340496,0.7938226535926539,0.0034708336499754723,False
280,21.11760964720847,0.788410963343346,0.0034576031603001235,False
281,21.11760964720847,0.788410963343346,0.0034576031603001235,False
282,21.088486300344364,0.7887018331462776,0.003458316314060134,False
283,21.052762972301625,0.7891571526608023,0.003459432199570299,False
284,20.922255622216955,0.790363398366889,0.003462385692366548,False
285,20.922255622216955,0.790363398366889,0.003462385692366548,False
286,21.170878970085578,0.7878685867464622,0.0034562727431344652,False
287,21.302684865756714,0.786412860194102,0.0034526979395189715,False
288,21.348777927725298,0.7859524255478554,0.0034515660446576483,False
289,21.19508172139751,0.7874587953251423,0.0034552670139685027,False
290,21.202389283215037,0.7873857449677838,0.003455087681952431,False
291,21.26438936593048,0.7867660834051482,0.0034535658791375297,False
292,21.189586431865617,0.7875135816962446,0.0034554014999325982,False
293,21.206327785275153,0.7873464189391669,0.003454991134041377,False
294,21.206327785275153,0.7873464189391669,0.003454991134041377,False
295,21.17679433617692,0.7875917061404057,0.0034555932603977007,False
296,21.198634846420223,0.7873738383131808,0.0034550584508036214,False
297,21.167427035810263,0.7876857749469215,0.003455824134879605,False
298,20.771502214659293,0.791631244686703,0.0034654857274675497,False
299,21.24358813962217,0.7868946723668092,0.0034538817625715534,False
300,21.313998298383463,0.7862107763470434,0.0034522012249772844,False
301,21.320336841051564,0.7861474026379947,0.003452045431618908,False
302,21.320336841051564,0.7861474026379947,0.003452045431618908,False
303,20.863246146894923,0.7905539256250157,0.003462851834475869,False
304,20.773437695993575,0.7913623093982184,0.0034648285153724644,False
305,20.97130242825607,0.7894750031324396,0.003460210842868985,False
306,20.941226629214892,0.7897162898478111,0.003460801742065508,False
307,21.013665282152314,0.7890514334423928,0.0034591731562227885,False
308,21.060423567198637,0.7885844634397012,0.00345802857526013,False
309,20.907401827859797,0.790142346522857,0.0034618447447636795,False
310,20.88898373167303,0.7901777878081195,0.003461931483990771,False
311,20.86179188429088,0.7904491986656969,0.0034625956228093377,False
312,20.595698708607607,0.793076623881758,0.003469014503849262,False
313,20.676488689601467,0.7922698647665404,0.0034670455685511434,False
314,20.676488689601467,0.7922698647665404,0.0034670455685511434,False
315,20.694418283418095,0.7920910048663021,0.003466608812091606,False
316,20.694418283418095,0.7920910048663021,0.003466608812091606,False
317,20.621302146796136,0.7928209374686339,0.003468390680391265,False
318,20.574078495934447,0.7932921624742683,0.0034695402365106528,False
319,22.74876748163799,0.7719783327258788,0.0034169334407522325,False
320,22.779175050301813,0.77167452089224,0.003416174422613755,False
321,22.780146124922975,0.771664823564894,0.0034161501913330056,False
322,21.70539706530638,0.7824040276903713,0.003442823334457643,False
323,22.41309874399054,0.7753323355929219,0.003425295537237011,False
324,22.41309874399054,0.7753323355929219,0.003425295537237011,False
325,22.77779875876481,0.7716877170029689,0.003416207396083722,False
326,22.685838033843673,0.7726066004856629,0.0034185022271676175,False
327,22.685838033843673,0.7726066004856629,0.0034185022271676175,False
328,22.561797186858577,0.773846076408114,0.003421593943329155,False
329,22.473678907863583,0.7747265885551039,0.003423787646077166,False
330,22.42697534985074,0.7751932130000252,0.0034249493092375644,False
331,22.427174679971777,0.7751910655603541,0.0034249439645779086,False
332,22.43792438806233,0.7750837172998968,0.0034246767741578413,False
333,22.28578629032258,0.7764963613929947,0.003428190269729437,False
334,22.28578629032258,0.7764963613929947,0.003428190269729437,False
335,16.281273692191053,0.8361096388278944,0.0035715310887752282,False
336,16.129154555794262,0.8373856539019621,0.003574497604730593,False
337,16.753807683564446,0.8311393554244212,0.0035599366171852973,False
338,15.873938536190863,0.8399338893024312,0.0035804095012023393,False
339,16.26140585900968,0.8360651600610718,0.0035714276089103773,False
340,15.728305131901763,0.8412912837087163,0.0035835519713044803,False
341,15.677097826911886,0.8418022022426508,0.0035847335862822533,False
342,15.772036973812323,0.8408548670108689,0.0035825421393090415,False
343,15.772036973812323,0.8408548670108689,0.0035825421393090415,False
344,15.772036973812323,0.8408548670108689,0.0035825421393090415,False
345,15.643298890842175,0.8421398179361893,0.0035855140394780148,False
346,15.423741680795608,0.8443310428455941,0.0035905724643636597,False
347,15.385685909844257,0.8446150737522732,0.003591227267552875,False
348,15.288832647896236,0.8455815481002426,0.003593453862165764,False
349,14.832911392405062,0.8500998155307912,0.003603832332506855,False
350,14.932894403646493,0.8491336273902658,0.003601617259415642,False
351,13.899339996706317,0.860015184107301,0.0036264312183508615,False
352,13.885087185725872,0.8601245475027213,0.003626679133626355,False
353,14.064856234080569,0.8581660803320594,0.0036222350772557245,False
354,14.175842276649393,0.8570795900291028,0.0036197656250521876,False
355,14.265980635676993,0.8562442253414168,0.003617864983167684,False
356,14.293138634318236,0.8559727567348592,0.003617246962902154,False
357,14.293138634318236,0.8559727567348592,0.003617246962902154,False
358,14.293138634318236,0.8559727567348592,0.003617246962902154,False
359,14.276836444805193,0.8523777696508065,0.00360904560070311,False
360,14.270681458003171,0.8553628578295573,0.003615857819073959,False
361,14.401126217532468,0.8540606888872017,0.0036128888590906167,False
362,14.313611118155766,0.8549342105263158,0.0036148809585902103,False
363,14.391354532655157,0.8541579660073149,0.003613110796157928,False
364,14.315244822644669,0.8549176905265022,0.0036148433015051637,False
365,14.364710955533571,0.8544239724640615,0.0036137175691326865,False
366,14.065473924628854,0.8538845601028822,0.003612486963242645,False
367,13.506943118612138,0.8622199101682442,0.0036314234760532723,False
368,13.623693823263627,0.8610561307348762,0.0036287897533008474,False
369,13.279898218829517,0.8644843811432268,0.0036365387259870313,False
370,13.169111752955098,0.8655885337392186,0.0036390284103959974,False
371,13.049509991090746,0.8637444053910537,0.003634868550129483,False
372,13.049509991090746,0.8637444053910537,0.003634868550129483,False
373,13.087905935050392,0.8633640086969713,0.003634009452553468,False
374,13.087905935050392,0.8633640086969713,0.003634009452553468,False
375,13.086360049886736,0.8627463365336028,0.0036326137385882433,False
376,12.594933482848258,0.8677149616060924,0.0036438148657096285,False
377,12.571981858023747,0.867998988110296,0.0036444533665149384,False
378,12.585229083030649,0.8678872847363692,0.0036442022768693174,False
379,12.522778535292394,0.8685299290205853,0.0036456464183419893,False
380,12.360008663855162,0.8701030927835052,0.00364917742179562,False
381,12.091061964940888,0.8706266796199801,0.0036503513076303743,False
382,12.09773008246135,0.8705569019489043,0.0036501949034929673,False
383,12.707830902525233,0.861261488102732,0.0036292547321959087,False
384,12.733442187978364,0.8610121707172794,0.003628690203822749,False
385,12.57671451355662,0.8625560199405811,0.0036321835058962418,False
386,12.543056157987396,0.8628897252256221,0.0036329378272616335,False
387,12.531251594469106,0.8630076645229495,0.0036332043575457327,False
388,12.670035474568053,0.8616339531897214,0.003630097821739744,False
389,13.069167942827972,0.8624514135953306,0.003631946993695984,False
390,12.65149388921491,0.8678716742930298,0.003644167184931545,False
391,12.651025120883888,0.866941866207438,0.003642075938067952,False
392,12.59877701607241,0.8675443820723038,0.003643431304032459,False
393,13.138779313954526,0.8621843202351838,0.0036313429820818486,False
394,12.908991102089795,0.8644651976126817,0.0036364954441861835,False
395,12.79334031306657,0.8656122474843485,0.003639081848706006,False
396,12.787149004635246,0.8655413197480643,0.0036389220108455317,False
397,13.573764627727527,0.8577315143523684,0.0036212477114949365,False
398,13.62130919041956,0.8617482713749904,0.003630356517842687,False
399,20.201373232219716,0.786699333198626,0.00345340188691431,False
400,20.61615320566195,0.7824423625666018,0.0034429179717334717,False
401,20.679229813346314,0.7818197888782261,0.0034413805206590796,False
402,20.679229813346314,0.7818197888782261,0.0034413805206590796,False
403,20.679229813346314,0.7818197888782261,0.0034413805206590796,False
404,20.679229813346314,0.7818197888782261,0.0034413805206590796,False
405,20.724034087268535,0.7813747284393473,0.0034402807813663275,False
406,20.724034087268535,0.7813747284393473,0.0034402807813663275,False
407,20.73253592810533,0.7807043018219927,0.00343862312704987,False
408,20.845196870591252,0.7796192665765572,0.0034359376913741077,False
409,20.818001153920125,0.7798515001515305,0.0034365127391857773,False
410,20.174392511380393,0.7860001767654449,0.003451683459468211,False
411,20.48460127499647,0.7829420159894919,0.003444151093510055,False
412,20.48460127499647,0.7829420159894919,0.003444151093510055,False
413,20.35301668806162,0.7842282218514586,0.0034473222135036744,False
414,20.47447270113098,0.7831407549745898,0.003444641380125251,False
415,21.203431025835574,0.7751464318696472,0.0034248328749972054,False
416,21.270629397615156,0.7741686588497199,0.003422397876049981,False
417,21.26953501832915,0.7742192539748796,0.003422523941563964,False
418,21.801118467570866,0.768784519912539,0.0034089412482059163,False
419,21.373928024994534,0.7729145601617796,0.003419270797295414,False
420,21.819233736178965,0.7686055917892715,0.003408492644869275,False
421,21.391832116037445,0.7727077382005714,0.00341875466442299,False
422,21.40340499948565,0.7725939783097808,0.0034184707205043787,False
423,21.489676464912844,0.771798925071135,0.0034164852551062893,False
424,21.502830674215133,0.7716280481635132,0.0034160582960695842,False
425,21.522914521112256,0.7714043479361223,0.0034154992263287194,False
426,21.522458385365038,0.7713888010123379,0.003415460366338786,False
427,21.521268925739005,0.7714582225934644,0.0034156338823305276,False
428,21.651886270320365,0.7704019642585936,0.003412992342480053,False
429,21.62318765934434,0.7709230457469983,0.0034142958810558016,False
430,21.62318765934434,0.7709230457469983,0.0034142958810558016,False
431,22.215346534653467,0.7653259256440503,0.0034002538524840645,False
432,22.14256240973798,0.7661172649182242,0.0034022445629520192,False
433,21.893132527013435,0.7685427186683245,0.003408334989674419,False
434,22.146154044506332,0.7656075666903337,0.0034009625594207467,False
435,22.14427565573982,0.7659536677577327,0.0034018331606328555,False
436,22.384745478253013,0.7635546185402035,0.0033957914384201435,False
437,22.065158511104805,0.7667106532000203,0.0034037361335605646,False
438,22.175478442657855,0.765599014865877,0.0034009410433812146,False
439,22.214478388250022,0.7652817634659826,0.0034001427045574207,False
440,22.21533854771677,0.7652436701627854,0.0034000468263841285,False
441,22.934025759278637,0.7583550498951249,0.003382640351634469,False
442,23.09720104411651,0.7567457592634979,0.0033785542533240117,False
443,23.09720104411651,0.7567457592634979,0.0033785542533240117,False
444,23.079704997223047,0.7568948425306932,0.0033789331004834586,False
445,23.107132245604518,0.7565746825467441,0.003378119437651684,False
446,23.062406287161988,0.7570076817418732,0.0033792198022893558,False
447,23.764912916332392,0.7497105045492142,0.0033606030102312267,False
448,23.518528102680882,0.7521057587093163,0.0033667309558440854,False
449,23.83681813476866,0.7489471608331106,0.0033586465678500524,False
450,23.824005176318344,0.7490710577216736,0.00335896423044041,False
451,23.828569949259602,0.7490231018901546,0.0033588412805229213,False
452,23.826845654959936,0.7499458343423014,0.0033612058139498354,False
453,23.66159262710987,0.7511239604162155,0.0033642211803153474,False
454,23.645001359205704,0.7512864275524761,0.0033646366901124544,False
